labeled/01408.txt	RICHARDSON_PRIMARY2008
labeled/01412.txt	CLINTON_PRIMARY2008
labeled/01438.txt	CLINTON_PRIMARY2008
labeled/01475.txt	EDWARDS_PRIMARY2008
labeled/01505.txt	CLINTON_PRIMARY2008
labeled/01509.txt	CLINTON_PRIMARY2008
labeled/01520.txt	OBAMA_PRIMARY2008
labeled/01525.txt	THOMPSON_PRIMARY2008
labeled/01559.txt	OBAMA_PRIMARY2008
labeled/01569.txt	RICHARDSON_PRIMARY2008
labeled/01575.txt	CLINTON_PRIMARY2008
labeled/01656.txt	OBAMA_PRIMARY2008
labeled/01672.txt	OBAMA_PRIMARY2008
labeled/01677.txt	ROMNEY_PRIMARY2008
labeled/01707.txt	MCCAIN_PRIMARY2008
labeled/01744.txt	OBAMA_PRIMARY2008
labeled/01757.txt	OBAMA_PRIMARY2008
labeled/01766.txt	OBAMA_PRIMARY2008
labeled/01773.txt	CLINTON_PRIMARY2008
labeled/01798.txt	RICHARDSON_PRIMARY2008
labeled/01833.txt	CLINTON_PRIMARY2008
labeled/01855.txt	EDWARDS_PRIMARY2008
labeled/01860.txt	ROMNEY_PRIMARY2012
labeled/01871.txt	EDWARDS_PRIMARY2008
labeled/01893.txt	GIULIANI_PRIMARY2008
labeled/01906.txt	CLINTON_PRIMARY2008
labeled/01951.txt	RICHARDSON_PRIMARY2008
labeled/01963.txt	CLINTON_PRIMARY2008
labeled/02002.txt	OBAMA_PRIMARY2008
labeled/02018.txt	CLINTON_PRIMARY2008
labeled/02026.txt	RICHARDSON_PRIMARY2008
labeled/02059.txt	GINGRICH_PRIMARY2012
labeled/02080.txt	OBAMA_PRIMARY2008
labeled/02097.txt	RICHARDSON_PRIMARY2008
labeled/02099.txt	GINGRICH_PRIMARY2012
labeled/02141.txt	RICHARDSON_PRIMARY2008
labeled/02174.txt	CLINTON_PRIMARY2008
labeled/02226.txt	ROMNEY_PRIMARY2012
labeled/02235.txt	PAUL_PRIMARY2012
labeled/02271.txt	SANTORUM_PRIMARY2012
labeled/02273.txt	CLINTON_PRIMARY2008
labeled/02295.txt	OBAMA_PRIMARY2008
labeled/02296.txt	OBAMA_PRIMARY2008
labeled/02351.txt	EDWARDS_PRIMARY2008
labeled/02356.txt	ROMNEY_PRIMARY2012
labeled/02405.txt	MCCAIN_PRIMARY2008
labeled/02416.txt	EDWARDS_PRIMARY2008
labeled/02458.txt	OBAMA_PRIMARY2008
labeled/02461.txt	GINGRICH_PRIMARY2012
labeled/02471.txt	BACHMANN_PRIMARY2012
labeled/02505.txt	THOMPSON_PRIMARY2008
labeled/02572.txt	MCCAIN_PRIMARY2008
labeled/02582.txt	GIULIANI_PRIMARY2008
labeled/02584.txt	RICHARDSON_PRIMARY2008
labeled/02592.txt	RICHARDSON_PRIMARY2008
labeled/02600.txt	CLINTON_PRIMARY2008
labeled/02638.txt	RICHARDSON_PRIMARY2008
labeled/02661.txt	RICHARDSON_PRIMARY2008
labeled/02668.txt	OBAMA_PRIMARY2008
labeled/02683.txt	EDWARDS_PRIMARY2008
labeled/02758.txt	GIULIANI_PRIMARY2008
labeled/02763.txt	GIULIANI_PRIMARY2008
labeled/02810.txt	OBAMA_PRIMARY2008
labeled/02845.txt	SANTORUM_PRIMARY2012
labeled/02864.txt	HUCKABEE_PRIMARY2008
labeled/02868.txt	RICHARDSON_PRIMARY2008
labeled/02892.txt	OBAMA_PRIMARY2008
labeled/02895.txt	GIULIANI_PRIMARY2008
labeled/02917.txt	EDWARDS_PRIMARY2008
labeled/02963.txt	OBAMA_PRIMARY2008
labeled/02989.txt	MCCAIN_PRIMARY2008
labeled/02990.txt	CLINTON_PRIMARY2008
labeled/02992.txt	ROMNEY_PRIMARY2012
labeled/03001.txt	RICHARDSON_PRIMARY2008
labeled/03012.txt	CLINTON_PRIMARY2008
labeled/03035.txt	EDWARDS_PRIMARY2008
labeled/03067.txt	EDWARDS_PRIMARY2008
labeled/03088.txt	ROMNEY_PRIMARY2012
labeled/03121.txt	RICHARDSON_PRIMARY2008
labeled/03131.txt	CLINTON_PRIMARY2008
labeled/03159.txt	MCCAIN_PRIMARY2008
labeled/03177.txt	CLINTON_PRIMARY2008
labeled/03184.txt	SANTORUM_PRIMARY2012
labeled/03195.txt	OBAMA_PRIMARY2008
labeled/03209.txt	MCCAIN_PRIMARY2008
labeled/03238.txt	OBAMA_PRIMARY2008
labeled/03289.txt	CLINTON_PRIMARY2008
labeled/03314.txt	GINGRICH_PRIMARY2012
labeled/03330.txt	OBAMA_PRIMARY2008
labeled/03367.txt	CLINTON_PRIMARY2008
labeled/03383.txt	OBAMA_PRIMARY2008
labeled/03472.txt	CLINTON_PRIMARY2008
labeled/03488.txt	RICHARDSON_PRIMARY2008
labeled/03493.txt	RICHARDSON_PRIMARY2008
labeled/03502.txt	GINGRICH_PRIMARY2012
labeled/03541.txt	ROMNEY_PRIMARY2012
labeled/03562.txt	CLINTON_PRIMARY2008
labeled/03568.txt	HUCKABEE_PRIMARY2008
labeled/03575.txt	MCCAIN_PRIMARY2008
labeled/03632.txt	OBAMA_PRIMARY2008
labeled/03645.txt	GIULIANI_PRIMARY2008
labeled/03669.txt	CLINTON_PRIMARY2008
labeled/03703.txt	CLINTON_PRIMARY2008
labeled/03724.txt	CLINTON_PRIMARY2008
labeled/03737.txt	PERRY_PRIMARY2012
labeled/03762.txt	OBAMA_PRIMARY2008
labeled/03787.txt	PAWLENTY_PRIMARY2012
labeled/03821.txt	EDWARDS_PRIMARY2008
labeled/03844.txt	CLINTON_PRIMARY2008
labeled/03855.txt	SANTORUM_PRIMARY2012
labeled/03898.txt	CLINTON_PRIMARY2008
labeled/03904.txt	HUNTSMAN_PRIMARY2012
labeled/03963.txt	OBAMA_PRIMARY2008
labeled/03976.txt	CLINTON_PRIMARY2008
labeled/03983.txt	CLINTON_PRIMARY2008
labeled/03995.txt	RICHARDSON_PRIMARY2008
labeled/04006.txt	CLINTON_PRIMARY2008
labeled/04053.txt	ROMNEY_PRIMARY2012
labeled/04054.txt	OBAMA_PRIMARY2008
labeled/04081.txt	CLINTON_PRIMARY2008
labeled/04086.txt	SANTORUM_PRIMARY2012
labeled/04087.txt	GIULIANI_PRIMARY2008
labeled/04096.txt	CLINTON_PRIMARY2008
labeled/04124.txt	OBAMA_PRIMARY2008
labeled/04151.txt	CLINTON_PRIMARY2008
labeled/04172.txt	CLINTON_PRIMARY2008
labeled/04173.txt	MCCAIN_PRIMARY2008
labeled/04180.txt	GIULIANI_PRIMARY2008
labeled/04206.txt	PAWLENTY_PRIMARY2012
labeled/04214.txt	CLINTON_PRIMARY2008
labeled/04253.txt	SANTORUM_PRIMARY2012
labeled/04289.txt	THOMPSON_PRIMARY2008
labeled/04319.txt	EDWARDS_PRIMARY2008
labeled/04327.txt	CLINTON_PRIMARY2008
labeled/04330.txt	GINGRICH_PRIMARY2012
labeled/04347.txt	CLINTON_PRIMARY2008
labeled/04379.txt	EDWARDS_PRIMARY2008
labeled/04403.txt	EDWARDS_PRIMARY2008
labeled/04409.txt	OBAMA_PRIMARY2008
labeled/04428.txt	THOMPSON_PRIMARY2008
labeled/04431.txt	SANTORUM_PRIMARY2012
labeled/04451.txt	EDWARDS_PRIMARY2008
labeled/04463.txt	CLINTON_PRIMARY2008
labeled/04514.txt	GINGRICH_PRIMARY2012
labeled/04521.txt	CLINTON_PRIMARY2008
labeled/04529.txt	OBAMA_PRIMARY2008
labeled/04531.txt	GIULIANI_PRIMARY2008
labeled/04545.txt	OBAMA_PRIMARY2008
labeled/04549.txt	GIULIANI_PRIMARY2008
labeled/04550.txt	RICHARDSON_PRIMARY2008
labeled/04554.txt	OBAMA_PRIMARY2008
labeled/04593.txt	OBAMA_PRIMARY2008
labeled/04632.txt	CLINTON_PRIMARY2008
labeled/04678.txt	CLINTON_PRIMARY2008
labeled/04689.txt	ROMNEY_PRIMARY2012
labeled/04771.txt	CLINTON_PRIMARY2008
labeled/04786.txt	OBAMA_PRIMARY2008
labeled/04795.txt	CLINTON_PRIMARY2008
labeled/04796.txt	CLINTON_PRIMARY2008
labeled/04816.txt	GIULIANI_PRIMARY2008
labeled/04841.txt	PAUL_PRIMARY2012
labeled/04846.txt	RICHARDSON_PRIMARY2008
labeled/04847.txt	CLINTON_PRIMARY2008
labeled/04864.txt	EDWARDS_PRIMARY2008
labeled/04885.txt	RICHARDSON_PRIMARY2008
labeled/04978.txt	OBAMA_PRIMARY2008
labeled/04981.txt	CLINTON_PRIMARY2008
labeled/05010.txt	CLINTON_PRIMARY2008
labeled/05018.txt	OBAMA_PRIMARY2008
labeled/05073.txt	OBAMA_PRIMARY2008
labeled/05085.txt	CLINTON_PRIMARY2008
labeled/05088.txt	MCCAIN_PRIMARY2008
labeled/05099.txt	MCCAIN_PRIMARY2008
labeled/05126.txt	GINGRICH_PRIMARY2012
labeled/05155.txt	CLINTON_PRIMARY2008
labeled/05162.txt	CLINTON_PRIMARY2008
labeled/05212.txt	CLINTON_PRIMARY2008
labeled/05214.txt	MCCAIN_PRIMARY2008
labeled/05218.txt	PERRY_PRIMARY2012
labeled/05220.txt	GIULIANI_PRIMARY2008
labeled/05225.txt	EDWARDS_PRIMARY2008
labeled/05244.txt	OBAMA_PRIMARY2008
labeled/05246.txt	OBAMA_PRIMARY2008
labeled/05292.txt	OBAMA_PRIMARY2008
labeled/05328.txt	CLINTON_PRIMARY2008
labeled/05343.txt	SANTORUM_PRIMARY2012
labeled/05373.txt	SANTORUM_PRIMARY2012
labeled/05379.txt	MCCAIN_PRIMARY2008
labeled/05431.txt	CLINTON_PRIMARY2008
labeled/05438.txt	CLINTON_PRIMARY2008
labeled/05442.txt	ROMNEY_PRIMARY2012
labeled/05500.txt	PAUL_PRIMARY2012
labeled/05522.txt	CLINTON_PRIMARY2008
labeled/05567.txt	CLINTON_PRIMARY2008
labeled/05581.txt	RICHARDSON_PRIMARY2008
labeled/05598.txt	CLINTON_PRIMARY2008
labeled/05606.txt	OBAMA_PRIMARY2008
labeled/05649.txt	CLINTON_PRIMARY2008
labeled/05666.txt	SANTORUM_PRIMARY2012
labeled/05689.txt	CLINTON_PRIMARY2008
labeled/05761.txt	CLINTON_PRIMARY2008
labeled/05764.txt	GIULIANI_PRIMARY2008
labeled/05785.txt	SANTORUM_PRIMARY2012
labeled/05786.txt	PERRY_PRIMARY2012
labeled/05794.txt	GIULIANI_PRIMARY2008
labeled/05827.txt	THOMPSON_PRIMARY2008
labeled/05847.txt	OBAMA_PRIMARY2008
labeled/05873.txt	CLINTON_PRIMARY2008
labeled/05909.txt	CLINTON_PRIMARY2008
labeled/05950.txt	CLINTON_PRIMARY2008
labeled/05961.txt	MCCAIN_PRIMARY2008
labeled/05989.txt	GIULIANI_PRIMARY2008
labeled/06003.txt	EDWARDS_PRIMARY2008
labeled/06050.txt	MCCAIN_PRIMARY2008
labeled/06117.txt	MCCAIN_PRIMARY2008
labeled/06154.txt	OBAMA_PRIMARY2008
labeled/06164.txt	SANTORUM_PRIMARY2012
labeled/06167.txt	EDWARDS_PRIMARY2008
labeled/06172.txt	THOMPSON_PRIMARY2008
labeled/06203.txt	HUCKABEE_PRIMARY2008
labeled/06233.txt	CLINTON_PRIMARY2008
labeled/06264.txt	CLINTON_PRIMARY2008
labeled/06302.txt	GIULIANI_PRIMARY2008
labeled/06379.txt	CLINTON_PRIMARY2008
labeled/06381.txt	CLINTON_PRIMARY2008
labeled/06382.txt	CLINTON_PRIMARY2008
labeled/06424.txt	RICHARDSON_PRIMARY2008
labeled/06432.txt	PERRY_PRIMARY2012
labeled/06457.txt	BIDEN_PRIMARY2008
labeled/06468.txt	HUCKABEE_PRIMARY2008
labeled/06497.txt	GINGRICH_PRIMARY2012
labeled/06536.txt	CLINTON_PRIMARY2008
labeled/06726.txt	PERRY_PRIMARY2012
labeled/06736.txt	SANTORUM_PRIMARY2012
labeled/06741.txt	OBAMA_PRIMARY2008
labeled/06744.txt	GIULIANI_PRIMARY2008
labeled/06747.txt	OBAMA_PRIMARY2008
labeled/06777.txt	BIDEN_PRIMARY2008
labeled/06791.txt	EDWARDS_PRIMARY2008
labeled/06804.txt	CLINTON_PRIMARY2008
labeled/06809.txt	PAUL_PRIMARY2012
labeled/06817.txt	PAUL_PRIMARY2012
labeled/06853.txt	OBAMA_PRIMARY2008
labeled/06900.txt	CLINTON_PRIMARY2008
labeled/06901.txt	SANTORUM_PRIMARY2012
labeled/06952.txt	GINGRICH_PRIMARY2012
labeled/06963.txt	CLINTON_PRIMARY2008
labeled/06964.txt	GINGRICH_PRIMARY2012
labeled/07000.txt	CLINTON_PRIMARY2008
labeled/07025.txt	CLINTON_PRIMARY2008
labeled/07164.txt	OBAMA_PRIMARY2008
labeled/07198.txt	OBAMA_PRIMARY2008
labeled/07207.txt	HUCKABEE_PRIMARY2008
labeled/07219.txt	RICHARDSON_PRIMARY2008
labeled/07220.txt	GIULIANI_PRIMARY2008
labeled/07269.txt	CLINTON_PRIMARY2008
labeled/07290.txt	EDWARDS_PRIMARY2008
labeled/07299.txt	CLINTON_PRIMARY2008
labeled/07349.txt	THOMPSON_PRIMARY2008
labeled/07418.txt	OBAMA_PRIMARY2008
labeled/07439.txt	MCCAIN_PRIMARY2008
labeled/07468.txt	RICHARDSON_PRIMARY2008
labeled/07478.txt	CLINTON_PRIMARY2008
labeled/07500.txt	CLINTON_PRIMARY2008
labeled/07517.txt	PAUL_PRIMARY2012
labeled/07532.txt	MCCAIN_PRIMARY2008
labeled/07559.txt	MCCAIN_PRIMARY2008
labeled/07588.txt	PAWLENTY_PRIMARY2012
labeled/07590.txt	HUCKABEE_PRIMARY2008
labeled/07612.txt	PAWLENTY_PRIMARY2012
labeled/07624.txt	CLINTON_PRIMARY2008
labeled/07625.txt	GIULIANI_PRIMARY2008
labeled/07628.txt	GINGRICH_PRIMARY2012
labeled/07642.txt	OBAMA_PRIMARY2008
labeled/07681.txt	OBAMA_PRIMARY2008
labeled/07691.txt	OBAMA_PRIMARY2008
labeled/07710.txt	PAWLENTY_PRIMARY2012
labeled/07764.txt	CLINTON_PRIMARY2008
labeled/07843.txt	OBAMA_PRIMARY2008
labeled/07908.txt	EDWARDS_PRIMARY2008
labeled/07927.txt	CLINTON_PRIMARY2008
labeled/08001.txt	OBAMA_PRIMARY2008
labeled/08009.txt	RICHARDSON_PRIMARY2008
labeled/08033.txt	CLINTON_PRIMARY2008
labeled/08062.txt	PAWLENTY_PRIMARY2012
labeled/08091.txt	EDWARDS_PRIMARY2008
labeled/08163.txt	CLINTON_PRIMARY2008
labeled/08171.txt	CLINTON_PRIMARY2008
labeled/08179.txt	CLINTON_PRIMARY2008
labeled/08238.txt	EDWARDS_PRIMARY2008
labeled/08246.txt	OBAMA_PRIMARY2008
labeled/08279.txt	CLINTON_PRIMARY2008
labeled/08302.txt	CLINTON_PRIMARY2008
labeled/08308.txt	EDWARDS_PRIMARY2008
labeled/08328.txt	CLINTON_PRIMARY2008
labeled/08333.txt	PERRY_PRIMARY2012
labeled/08374.txt	MCCAIN_PRIMARY2008
labeled/08385.txt	CLINTON_PRIMARY2008
labeled/08404.txt	CLINTON_PRIMARY2008
labeled/08407.txt	PERRY_PRIMARY2012
labeled/08418.txt	ROMNEY_PRIMARY2008
labeled/08424.txt	EDWARDS_PRIMARY2008
labeled/08450.txt	GINGRICH_PRIMARY2012
labeled/08467.txt	ROMNEY_PRIMARY2008
labeled/08488.txt	CLINTON_PRIMARY2008
labeled/08491.txt	CLINTON_PRIMARY2008
labeled/08500.txt	EDWARDS_PRIMARY2008
labeled/08505.txt	RICHARDSON_PRIMARY2008
labeled/08513.txt	RICHARDSON_PRIMARY2008
labeled/08569.txt	ROMNEY_PRIMARY2008
labeled/08575.txt	ROMNEY_PRIMARY2008
labeled/08604.txt	RICHARDSON_PRIMARY2008
labeled/08608.txt	BACHMANN_PRIMARY2012
labeled/08692.txt	OBAMA_PRIMARY2008
labeled/08710.txt	CLINTON_PRIMARY2008
labeled/08742.txt	CLINTON_PRIMARY2008
labeled/08743.txt	OBAMA_PRIMARY2008
labeled/08749.txt	GIULIANI_PRIMARY2008
labeled/08753.txt	GIULIANI_PRIMARY2008
labeled/08755.txt	CLINTON_PRIMARY2008
labeled/08787.txt	GINGRICH_PRIMARY2012
labeled/08820.txt	CLINTON_PRIMARY2008
labeled/08833.txt	ROMNEY_PRIMARY2012
labeled/08866.txt	CLINTON_PRIMARY2008
labeled/08944.txt	OBAMA_PRIMARY2008
labeled/08964.txt	CLINTON_PRIMARY2008
labeled/09027.txt	ROMNEY_PRIMARY2012
labeled/09048.txt	GIULIANI_PRIMARY2008
labeled/09106.txt	MCCAIN_PRIMARY2008
labeled/09190.txt	CLINTON_PRIMARY2008
labeled/09198.txt	CLINTON_PRIMARY2008
labeled/09199.txt	CLINTON_PRIMARY2008
labeled/09239.txt	THOMPSON_PRIMARY2008
labeled/09257.txt	OBAMA_PRIMARY2008
labeled/09265.txt	OBAMA_PRIMARY2008
labeled/09304.txt	GINGRICH_PRIMARY2012
labeled/09307.txt	EDWARDS_PRIMARY2008
labeled/09310.txt	THOMPSON_PRIMARY2008
labeled/09314.txt	GIULIANI_PRIMARY2008
labeled/09319.txt	RICHARDSON_PRIMARY2008
labeled/09328.txt	CLINTON_PRIMARY2008
labeled/09354.txt	MCCAIN_PRIMARY2008
labeled/09385.txt	ROMNEY_PRIMARY2012
labeled/09389.txt	OBAMA_PRIMARY2008
labeled/09405.txt	OBAMA_PRIMARY2008
labeled/09427.txt	OBAMA_PRIMARY2008
labeled/09470.txt	MCCAIN_PRIMARY2008
labeled/09487.txt	SANTORUM_PRIMARY2012
labeled/09502.txt	OBAMA_PRIMARY2008
labeled/09510.txt	CLINTON_PRIMARY2008
labeled/09514.txt	CLINTON_PRIMARY2008
labeled/09526.txt	MCCAIN_PRIMARY2008
labeled/09542.txt	PERRY_PRIMARY2012
labeled/09585.txt	CLINTON_PRIMARY2008
labeled/09588.txt	CLINTON_PRIMARY2008
labeled/09630.txt	HUCKABEE_PRIMARY2008
labeled/09645.txt	OBAMA_PRIMARY2008
labeled/09649.txt	BIDEN_PRIMARY2008
labeled/09657.txt	CLINTON_PRIMARY2008
labeled/09685.txt	OBAMA_PRIMARY2008
labeled/09708.txt	CLINTON_PRIMARY2008
labeled/09709.txt	CLINTON_PRIMARY2008
labeled/09721.txt	OBAMA_PRIMARY2008
labeled/09757.txt	CLINTON_PRIMARY2008
labeled/09759.txt	CLINTON_PRIMARY2008
labeled/09764.txt	HUCKABEE_PRIMARY2008
labeled/09771.txt	ROMNEY_PRIMARY2012
labeled/09799.txt	GINGRICH_PRIMARY2012
labeled/09803.txt	GINGRICH_PRIMARY2012
labeled/09810.txt	OBAMA_PRIMARY2008
labeled/09811.txt	CLINTON_PRIMARY2008
labeled/09830.txt	SANTORUM_PRIMARY2012
labeled/09835.txt	THOMPSON_PRIMARY2008
labeled/09843.txt	ROMNEY_PRIMARY2012
labeled/09844.txt	EDWARDS_PRIMARY2008
labeled/09927.txt	GIULIANI_PRIMARY2008
labeled/09958.txt	EDWARDS_PRIMARY2008
labeled/09977.txt	RICHARDSON_PRIMARY2008
labeled/10085.txt	THOMPSON_PRIMARY2008
labeled/10098.txt	HUCKABEE_PRIMARY2008
labeled/10111.txt	CLINTON_PRIMARY2008
labeled/10164.txt	OBAMA_PRIMARY2008
labeled/10237.txt	OBAMA_PRIMARY2008
labeled/10241.txt	OBAMA_PRIMARY2008
labeled/10297.txt	CLINTON_PRIMARY2008
labeled/10327.txt	ROMNEY_PRIMARY2012
labeled/10356.txt	EDWARDS_PRIMARY2008
labeled/10366.txt	CLINTON_PRIMARY2008
labeled/10375.txt	THOMPSON_PRIMARY2008
labeled/10471.txt	CLINTON_PRIMARY2008
labeled/10485.txt	OBAMA_PRIMARY2008
labeled/10523.txt	CLINTON_PRIMARY2008
labeled/10601.txt	OBAMA_PRIMARY2008
labeled/10605.txt	CLINTON_PRIMARY2008
labeled/10629.txt	CLINTON_PRIMARY2008
labeled/10635.txt	CLINTON_PRIMARY2008
labeled/10674.txt	OBAMA_PRIMARY2008
labeled/10678.txt	MCCAIN_PRIMARY2008
labeled/10701.txt	RICHARDSON_PRIMARY2008
labeled/10717.txt	CLINTON_PRIMARY2008
labeled/10719.txt	EDWARDS_PRIMARY2008
labeled/10731.txt	HUCKABEE_PRIMARY2008
labeled/10738.txt	MCCAIN_PRIMARY2008
labeled/10739.txt	OBAMA_PRIMARY2008
labeled/10772.txt	OBAMA_PRIMARY2008
labeled/10784.txt	GIULIANI_PRIMARY2008
labeled/10791.txt	GINGRICH_PRIMARY2012
labeled/10803.txt	CLINTON_PRIMARY2008
labeled/10811.txt	ROMNEY_PRIMARY2012
labeled/10873.txt	CLINTON_PRIMARY2008
labeled/10938.txt	RICHARDSON_PRIMARY2008
labeled/11022.txt	RICHARDSON_PRIMARY2008
labeled/11066.txt	CLINTON_PRIMARY2008
labeled/11106.txt	CLINTON_PRIMARY2008
labeled/11127.txt	CLINTON_PRIMARY2008
labeled/11153.txt	RICHARDSON_PRIMARY2008
labeled/11155.txt	CLINTON_PRIMARY2008
labeled/11191.txt	CLINTON_PRIMARY2008
labeled/11216.txt	CLINTON_PRIMARY2008
labeled/11223.txt	OBAMA_PRIMARY2008
labeled/11298.txt	CLINTON_PRIMARY2008
labeled/11311.txt	OBAMA_PRIMARY2008
labeled/11312.txt	EDWARDS_PRIMARY2008
labeled/11359.txt	OBAMA_PRIMARY2008
labeled/11361.txt	OBAMA_PRIMARY2008
labeled/11362.txt	CLINTON_PRIMARY2008
labeled/11469.txt	OBAMA_PRIMARY2008
labeled/11473.txt	OBAMA_PRIMARY2008
labeled/11570.txt	CLINTON_PRIMARY2008
labeled/11608.txt	OBAMA_PRIMARY2008
labeled/11626.txt	BACHMANN_PRIMARY2012
labeled/11631.txt	CAIN_PRIMARY2012
labeled/11670.txt	EDWARDS_PRIMARY2008
labeled/11677.txt	CLINTON_PRIMARY2008
labeled/11684.txt	EDWARDS_PRIMARY2008
labeled/11693.txt	CLINTON_PRIMARY2008
labeled/11707.txt	CLINTON_PRIMARY2008
labeled/11755.txt	GIULIANI_PRIMARY2008
labeled/11759.txt	CLINTON_PRIMARY2008
labeled/11768.txt	CLINTON_PRIMARY2008
labeled/11798.txt	CLINTON_PRIMARY2008
labeled/11799.txt	CLINTON_PRIMARY2008
labeled/11803.txt	CLINTON_PRIMARY2008
labeled/11817.txt	RICHARDSON_PRIMARY2008
labeled/11822.txt	OBAMA_PRIMARY2008
labeled/11829.txt	CLINTON_PRIMARY2008
labeled/11862.txt	MCCAIN_PRIMARY2008
labeled/11939.txt	CLINTON_PRIMARY2008
labeled/12034.txt	OBAMA_PRIMARY2008
labeled/12112.txt	ROMNEY_PRIMARY2008
labeled/12113.txt	EDWARDS_PRIMARY2008
labeled/12115.txt	GIULIANI_PRIMARY2008
labeled/12117.txt	CLINTON_PRIMARY2008
labeled/12125.txt	CLINTON_PRIMARY2008
labeled/12150.txt	SANTORUM_PRIMARY2012
labeled/12166.txt	CLINTON_PRIMARY2008
labeled/12196.txt	OBAMA_PRIMARY2008
labeled/12200.txt	OBAMA_PRIMARY2008
labeled/12201.txt	CLINTON_PRIMARY2008
labeled/12202.txt	CLINTON_PRIMARY2008
labeled/12212.txt	PAUL_PRIMARY2012
labeled/12216.txt	CLINTON_PRIMARY2008
labeled/12227.txt	BIDEN_PRIMARY2008
labeled/12254.txt	OBAMA_PRIMARY2008
labeled/12271.txt	GINGRICH_PRIMARY2012
labeled/12292.txt	MCCAIN_PRIMARY2008
labeled/12320.txt	MCCAIN_PRIMARY2008
labeled/12360.txt	THOMPSON_PRIMARY2008
labeled/12414.txt	MCCAIN_PRIMARY2008
labeled/12449.txt	OBAMA_PRIMARY2008
labeled/12459.txt	OBAMA_PRIMARY2008
labeled/12502.txt	MCCAIN_PRIMARY2008
labeled/12579.txt	GIULIANI_PRIMARY2008
labeled/12607.txt	OBAMA_PRIMARY2008
labeled/12635.txt	CLINTON_PRIMARY2008
labeled/12637.txt	RICHARDSON_PRIMARY2008
labeled/12682.txt	CLINTON_PRIMARY2008
labeled/12715.txt	CLINTON_PRIMARY2008
labeled/12728.txt	EDWARDS_PRIMARY2008
labeled/12753.txt	OBAMA_PRIMARY2008
labeled/12759.txt	CLINTON_PRIMARY2008
labeled/12763.txt	GINGRICH_PRIMARY2012
